Freq.	V(vout)
1.51356124843619e+00	(5.62707254027928e+01dB,-2.34288539252824e+00°)
1.51705036745932e+00	(5.62706911581682e+01dB,-2.34828005670747e+00°)
1.52054752973248e+00	(5.62706567557567e+01dB,-2.35368711617625e+00°)
1.52405275379728e+00	(5.62706221948183e+01dB,-2.35910659500805e+00°)
1.52756605823806e+00	(5.62705874746379e+01dB,-2.36453852419347e+00°)
1.53108746168202e+00	(5.62705525944724e+01dB,-2.36998293135938e+00°)
1.53461698279928e+00	(5.62705175535877e+01dB,-2.37543984343429e+00°)
1.53815464030302e+00	(5.62704823512519e+01dB,-2.38090929159893e+00°)
1.54170045294954e+00	(5.62704469867115e+01dB,-2.38639130176664e+00°)
1.54525443953840e+00	(5.62704114592257e+01dB,-2.39188590486463e+00°)
1.54881661891247e+00	(5.62703757680471e+01dB,-2.39739312807627e+00°)
1.55238700995807e+00	(5.62703399124208e+01dB,-2.40291300131431e+00°)
1.55596563160506e+00	(5.62703038915871e+01dB,-2.40844555265176e+00°)
1.55955250282694e+00	(5.62702677048024e+01dB,-2.41399081212989e+00°)
1.56314764264094e+00	(5.62702313512762e+01dB,-2.41954880642723e+00°)
1.56675107010813e+00	(5.62701948302617e+01dB,-2.42511956647552e+00°)
1.57036280433354e+00	(5.62701581409832e+01dB,-2.43070312060568e+00°)
1.57398286446620e+00	(5.62701212826685e+01dB,-2.43629949911742e+00°)
1.57761126969933e+00	(5.62700842545370e+01dB,-2.44190872932897e+00°)
1.58124803927037e+00	(5.62700470558093e+01dB,-2.44753084243163e+00°)
1.58489319246110e+00	(5.62700096856974e+01dB,-2.45316586511243e+00°)
1.58854674859776e+00	(5.62699721434241e+01dB,-2.45881383097787e+00°)
1.59220872705115e+00	(5.62699344281865e+01dB,-2.46447476608423e+00°)
1.59587914723672e+00	(5.62698965391897e+01dB,-2.47014870036132e+00°)
1.59955802861465e+00	(5.62698584756437e+01dB,-2.47583566570847e+00°)
1.60324539069002e+00	(5.62698202367367e+01dB,-2.48153568990244e+00°)
1.60694125301286e+00	(5.62697818216677e+01dB,-2.48724880154751e+00°)
1.61064563517825e+00	(5.62697432296252e+01dB,-2.49297503312193e+00°)
1.61435855682647e+00	(5.62697044597970e+01dB,-2.49871441298164e+00°)
1.61808003764305e+00	(5.62696655113641e+01dB,-2.50446697221452e+00°)
1.62181009735891e+00	(5.62696263834996e+01dB,-2.51023273854791e+00°)
1.62554875575047e+00	(5.62695870753861e+01dB,-2.51601174434528e+00°)
1.62929603263970e+00	(5.62695475861984e+01dB,-2.52180401937151e+00°)
1.63305194789432e+00	(5.62695079150892e+01dB,-2.52760959269678e+00°)
1.63681652142779e+00	(5.62694680612372e+01dB,-2.53342849574314e+00°)
1.64058977319952e+00	(5.62694280237965e+01dB,-2.53926075847680e+00°)
1.64437172321491e+00	(5.62693878019249e+01dB,-2.54510641207355e+00°)
1.64816239152549e+00	(5.62693473947727e+01dB,-2.55096548473070e+00°)
1.65196179822900e+00	(5.62693068014827e+01dB,-2.55683800966317e+00°)
1.65576996346951e+00	(5.62692660212104e+01dB,-2.56272401672672e+00°)
1.65958690743754e+00	(5.62692250530904e+01dB,-2.56862353546423e+00°)
1.66341265037015e+00	(5.62691838962575e+01dB,-2.57453659815221e+00°)
