Freq.	V(vout)
9.33254300796985e+03	(-9.69135369230543e+01dB,1.76965905313186e+02°)
9.54992586021430e+03	(-9.73144118502619e+01dB,1.76867220898343e+02°)
9.77237220955804e+03	(-9.77153308939906e+01dB,1.76766786696847e+02°)
9.99999999999993e+03	(-9.81162961524536e+01dB,1.76664543070941e+02°)
1.02329299228075e+04	(-9.85173098364896e+01dB,1.76560428959931e+02°)
1.04712854805089e+04	(-9.89183742756951e+01dB,1.76454381813998e+02°)
1.07151930523760e+04	(-9.93194919249523e+01dB,1.76346337524633e+02°)
1.09647819614318e+04	(-9.97206653713891e+01dB,1.76236230351599e+02°)
1.12201845430196e+04	(-1.00121897341789e+02dB,1.76123992846090e+02°)
1.14815362149688e+04	(-1.00523190710494e+02dB,1.76009555769837e+02°)
1.17489755493952e+04	(-1.00924548507837e+02dB,1.75892848009930e+02°)
1.20226443461740e+04	(-1.01325973929133e+02dB,1.75773796488977e+02°)
1.23026877081237e+04	(-1.01727470344294e+02dB,1.75652326070332e+02°)
1.25892541179416e+04	(-1.02129041308084e+02dB,1.75528359457994e+02°)
1.28824955169313e+04	(-1.02530690571105e+02dB,1.75401817090863e+02°)
1.31825673855640e+04	(-1.02932422091527e+02dB,1.75272617030853e+02°)
1.34896288259164e+04	(-1.03334240047667e+02dB,1.75140674844503e+02°)
1.38038426460288e+04	(-1.03736148851440e+02dB,1.75005903477559e+02°)
1.41253754462274e+04	(-1.04138153162811e+02dB,1.74868213122070e+02°)
1.44543977074592e+04	(-1.04540257905256e+02dB,1.74727511075340e+02°)
1.47910838816820e+04	(-1.04942468282403e+02dB,1.74583701590290e+02°)
1.51356124843620e+04	(-1.05344789795880e+02dB,1.74436685716427e+02°)
1.54881661891247e+04	(-1.05747228264521e+02dB,1.74286361130846e+02°)
1.58489319246110e+04	(-1.06149789845018e+02dB,1.74132621958428e+02°)
1.62181009735892e+04	(-1.06552481054185e+02dB,1.73975358580459e+02°)
1.65958690743755e+04	(-1.06955308792930e+02dB,1.73814457430782e+02°)
1.69824365246173e+04	(-1.07358280372129e+02dB,1.73649800778493e+02°)
1.73780082874936e+04	(-1.07761403540565e+02dB,1.73481266496195e+02°)
1.77827941003891e+04	(-1.08164686515101e+02dB,1.73308727812628e+02°)
1.81970085860997e+04	(-1.08568138013344e+02dB,1.73132053048503e+02°)
1.86208713666285e+04	(-1.08971767288981e+02dB,1.72951105334176e+02°)
