"TIME","CH1","CH2"
-9.118e-02,0.386,-0.362
-9.116e-02,0.384,-0.36
-9.114e-02,0.378,-0.356
-9.112e-02,0.388,-0.362
-9.110e-02,0.382,-0.358
-9.108e-02,0.384,-0.364
-9.106e-02,0.384,-0.366
-9.104e-02,0.382,-0.358
-9.102e-02,0.384,-0.356
-9.100e-02,0.388,-0.36
-9.098e-02,0.388,-0.366
-9.096e-02,0.384,-0.366
-9.094e-02,0.39,-0.362
-9.092e-02,0.382,-0.36
-9.090e-02,0.39,-0.37
-9.088e-02,0.388,-0.362
-9.086e-02,0.388,-0.368
-9.084e-02,0.394,-0.354
-9.082e-02,0.39,-0.36
-9.080e-02,0.388,-0.366
-9.078e-02,0.384,-0.356
-9.076e-02,0.39,-0.358
-9.074e-02,0.384,-0.362
-9.072e-02,0.394,-0.36
-9.070e-02,0.378,-0.36
-9.068e-02,0.386,-0.36
-9.066e-02,0.382,-0.356
-9.064e-02,0.388,-0.362
-9.062e-02,0.384,-0.366
-9.060e-02,0.386,-0.36
-9.058e-02,0.384,-0.358
-9.056e-02,0.386,-0.36
-9.054e-02,0.386,-0.362
-9.052e-02,0.392,-0.358
-9.050e-02,0.388,-0.358
-9.048e-02,0.384,-0.352
-9.046e-02,0.388,-0.354
-9.044e-02,0.384,-0.362
-9.042e-02,0.398,-0.36
-9.040e-02,0.39,-0.358
-9.038e-02,0.384,-0.362
-9.036e-02,0.382,-0.358
-9.034e-02,0.384,-0.36
-9.032e-02,0.392,-0.358
-9.030e-02,0.382,-0.36
-9.028e-02,0.392,-0.358
-9.026e-02,0.388,-0.36
-9.024e-02,0.382,-0.356
-9.022e-02,0.386,-0.358
-9.020e-02,0.394,-0.364
-9.018e-02,0.392,-0.36
-9.016e-02,0.386,-0.358
-9.014e-02,0.39,-0.358
-9.012e-02,0.382,-0.358
-9.010e-02,0.386,-0.352
-9.008e-02,0.384,-0.36
-9.006e-02,0.382,-0.36
-9.004e-02,0.386,-0.356
-9.002e-02,0.384,-0.354
-9.000e-02,0.384,-0.366
-8.998e-02,0.388,-0.358
-8.996e-02,0.386,-0.358
-8.994e-02,0.388,-0.356
-8.992e-02,0.388,-0.354
-8.990e-02,0.384,-0.362
-8.988e-02,0.386,-0.36
-8.986e-02,0.386,-0.362
-8.984e-02,0.39,-0.354
-8.982e-02,0.388,-0.358
-8.980e-02,0.384,-0.356
-8.978e-02,0.388,-0.362
-8.976e-02,0.392,-0.36
-8.974e-02,0.388,-0.36
-8.972e-02,0.386,-0.358
-8.970e-02,0.386,-0.36
-8.968e-02,0.39,-0.356
-8.966e-02,0.382,-0.36
-8.964e-02,0.392,-0.356
-8.962e-02,0.384,-0.358
-8.960e-02,0.386,-0.35
-8.958e-02,0.384,-0.358
-8.956e-02,0.394,-0.352
-8.954e-02,0.384,-0.36
-8.952e-02,0.394,-0.362
-8.950e-02,0.384,-0.35
-8.948e-02,0.386,-0.358
-8.946e-02,0.392,-0.354
-8.944e-02,0.392,-0.356
-8.942e-02,0.386,-0.356
-8.940e-02,0.39,-0.358
-8.938e-02,0.388,-0.354
-8.936e-02,0.386,-0.354
-8.934e-02,0.388,-0.354
-8.932e-02,0.384,-0.358
-8.930e-02,0.384,-0.36
-8.928e-02,0.382,-0.358
-8.926e-02,0.386,-0.356
-8.924e-02,0.394,-0.354
-8.922e-02,0.382,-0.352
-8.920e-02,0.396,-0.358
-8.918e-02,0.392,-0.354
-8.916e-02,0.386,-0.354
-8.914e-02,0.384,-0.354
-8.912e-02,0.382,-0.358
-8.910e-02,0.386,-0.36
-8.908e-02,0.384,-0.358
-8.906e-02,0.392,-0.354
-8.904e-02,0.39,-0.358
-8.902e-02,0.388,-0.352
-8.900e-02,0.386,-0.358
-8.898e-02,0.392,-0.35
-8.896e-02,0.39,-0.356
-8.894e-02,0.388,-0.354
-8.892e-02,0.392,-0.358
-8.890e-02,0.386,-0.358
-8.888e-02,0.382,-0.35
-8.886e-02,0.382,-0.354
-8.884e-02,0.39,-0.358
-8.882e-02,0.392,-0.354
-8.880e-02,0.382,-0.354
-8.878e-02,0.386,-0.354
-8.876e-02,0.39,-0.348
-8.874e-02,0.388,-0.352
-8.872e-02,0.388,-0.36
-8.870e-02,0.388,-0.356
-8.868e-02,0.384,-0.356
-8.866e-02,0.378,-0.35
-8.864e-02,0.388,-0.358
-8.862e-02,0.386,-0.358
-8.860e-02,0.386,-0.358
-8.858e-02,0.388,-0.346
-8.856e-02,0.394,-0.35
-8.854e-02,0.386,-0.352
-8.852e-02,0.388,-0.352
-8.850e-02,0.384,-0.344
-8.848e-02,0.384,-0.352
-8.846e-02,0.39,-0.352
-8.844e-02,0.384,-0.348
-8.842e-02,0.388,-0.358
-8.840e-02,0.384,-0.35
-8.838e-02,0.386,-0.352
-8.836e-02,0.382,-0.36
-8.834e-02,0.392,-0.346
-8.832e-02,0.39,-0.354
-8.830e-02,0.396,-0.352
-8.828e-02,0.382,-0.356
-8.826e-02,0.382,-0.356
-8.824e-02,0.382,-0.346
-8.822e-02,0.382,-0.356
-8.820e-02,0.392,-0.35
-8.818e-02,0.382,-0.348
-8.816e-02,0.384,-0.352
-8.814e-02,0.382,-0.352
-8.812e-02,0.384,-0.348
-8.810e-02,0.39,-0.356
-8.808e-02,0.378,-0.356
-8.806e-02,0.384,-0.352
-8.804e-02,0.39,-0.356
-8.802e-02,0.39,-0.346
-8.800e-02,0.384,-0.346
-8.798e-02,0.378,-0.348
-8.796e-02,0.384,-0.354
-8.794e-02,0.386,-0.346
-8.792e-02,0.39,-0.354
-8.790e-02,0.384,-0.348
-8.788e-02,0.384,-0.348
-8.786e-02,0.382,-0.348
-8.784e-02,0.386,-0.354
-8.782e-02,0.39,-0.352
-8.780e-02,0.388,-0.358
-8.778e-02,0.39,-0.352
-8.776e-02,0.388,-0.35
-8.774e-02,0.384,-0.348
-8.772e-02,0.392,-0.348
-8.770e-02,0.386,-0.36
-8.768e-02,0.386,-0.352
-8.766e-02,0.384,-0.346
-8.764e-02,0.382,-0.35
-8.762e-02,0.382,-0.35
-8.760e-02,0.384,-0.358
-8.758e-02,0.38,-0.352
-8.756e-02,0.39,-0.352
-8.754e-02,0.386,-0.354
-8.752e-02,0.386,-0.354
-8.750e-02,0.39,-0.356
-8.748e-02,0.388,-0.348
-8.746e-02,0.384,-0.354
-8.744e-02,0.394,-0.354
-8.742e-02,0.386,-0.346
-8.740e-02,0.384,-0.354
-8.738e-02,0.386,-0.352
-8.736e-02,0.384,-0.346
-8.734e-02,0.388,-0.346
-8.732e-02,0.388,-0.348
-8.730e-02,0.382,-0.35
-8.728e-02,0.39,-0.348
-8.726e-02,0.388,-0.348
-8.724e-02,0.384,-0.352
-8.722e-02,0.39,-0.348
-8.720e-02,0.392,-0.346
-8.718e-02,0.392,-0.346
-8.716e-02,0.388,-0.352
-8.714e-02,0.382,-0.352
-8.712e-02,0.384,-0.348
-8.710e-02,0.384,-0.346
-8.708e-02,0.386,-0.346
-8.706e-02,0.382,-0.352
-8.704e-02,0.38,-0.346
-8.702e-02,0.384,-0.346
-8.700e-02,0.39,-0.35
-8.698e-02,0.386,-0.348
-8.696e-02,0.384,-0.348
-8.694e-02,0.388,-0.348
-8.692e-02,0.388,-0.352
-8.690e-02,0.388,-0.354
-8.688e-02,0.382,-0.354
-8.686e-02,0.388,-0.346
-8.684e-02,0.388,-0.342
-8.682e-02,0.386,-0.342
-8.680e-02,0.394,-0.348
-8.678e-02,0.39,-0.348
-8.676e-02,0.386,-0.348
-8.674e-02,0.386,-0.348
-8.672e-02,0.386,-0.348
-8.670e-02,0.388,-0.346
-8.668e-02,0.382,-0.346
-8.666e-02,0.388,-0.34
-8.664e-02,0.386,-0.346
-8.662e-02,0.386,-0.346
-8.660e-02,0.388,-0.346
-8.658e-02,0.388,-0.346
-8.656e-02,0.384,-0.348
-8.654e-02,0.384,-0.346
-8.652e-02,0.386,-0.344
-8.650e-02,0.382,-0.352
-8.648e-02,0.388,-0.346
-8.646e-02,0.386,-0.352
-8.644e-02,0.382,-0.342
-8.642e-02,0.388,-0.35
-8.640e-02,0.382,-0.35
-8.638e-02,0.382,-0.338
-8.636e-02,0.386,-0.346
-8.634e-02,0.388,-0.344
-8.632e-02,0.392,-0.342
-8.630e-02,0.382,-0.346
-8.628e-02,0.39,-0.342
-8.626e-02,0.382,-0.338
-8.624e-02,0.382,-0.342
-8.622e-02,0.384,-0.344
-8.620e-02,0.39,-0.344
-8.618e-02,0.384,-0.348
-8.616e-02,0.384,-0.346
-8.614e-02,0.38,-0.346
-8.612e-02,0.386,-0.344
-8.610e-02,0.382,-0.344
-8.608e-02,0.386,-0.344
-8.606e-02,0.388,-0.346
-8.604e-02,0.392,-0.338
-8.602e-02,0.386,-0.344
-8.600e-02,0.386,-0.348
-8.598e-02,0.386,-0.348
-8.596e-02,0.384,-0.342
-8.594e-02,0.39,-0.348
-8.592e-02,0.386,-0.348
-8.590e-02,0.39,-0.342
-8.588e-02,0.376,-0.342
-8.586e-02,0.392,-0.342
-8.584e-02,0.392,-0.342
-8.582e-02,0.388,-0.344
-8.580e-02,0.39,-0.344
-8.578e-02,0.392,-0.344
-8.576e-02,0.388,-0.342
-8.574e-02,0.386,-0.344
-8.572e-02,0.382,-0.344
-8.570e-02,0.382,-0.348
-8.568e-02,0.39,-0.336
-8.566e-02,0.382,-0.338
-8.564e-02,0.382,-0.342
-8.562e-02,0.392,-0.344
-8.560e-02,0.386,-0.344
-8.558e-02,0.392,-0.344
-8.556e-02,0.384,-0.348
-8.554e-02,0.38,-0.342
-8.552e-02,0.388,-0.342
-8.550e-02,0.386,-0.342
-8.548e-02,0.388,-0.342
-8.546e-02,0.394,-0.348
-8.544e-02,0.384,-0.342
-8.542e-02,0.39,-0.342
-8.540e-02,0.384,-0.342
-8.538e-02,0.384,-0.344
-8.536e-02,0.388,-0.344
-8.534e-02,0.386,-0.342
-8.532e-02,0.388,-0.338
-8.530e-02,0.384,-0.344
-8.528e-02,0.388,-0.342
-8.526e-02,0.386,-0.344
-8.524e-02,0.386,-0.336
-8.522e-02,0.386,-0.342
-8.520e-02,0.378,-0.34
-8.518e-02,0.388,-0.344
-8.516e-02,0.382,-0.342
-8.514e-02,0.384,-0.344
-8.512e-02,0.384,-0.34
-8.510e-02,0.386,-0.344
-8.508e-02,0.39,-0.344
-8.506e-02,0.384,-0.348
-8.504e-02,0.39,-0.338
-8.502e-02,0.388,-0.342
-8.500e-02,0.384,-0.336
-8.498e-02,0.384,-0.34
-8.496e-02,0.394,-0.344
-8.494e-02,0.388,-0.338
-8.492e-02,0.382,-0.342
-8.490e-02,0.386,-0.346
-8.488e-02,0.39,-0.344
-8.486e-02,0.386,-0.34
-8.484e-02,0.382,-0.342
-8.482e-02,0.39,-0.34
-8.480e-02,0.382,-0.338
-8.478e-02,0.386,-0.338
-8.476e-02,0.39,-0.342
-8.474e-02,0.388,-0.338
-8.472e-02,0.388,-0.342
-8.470e-02,0.388,-0.338
-8.468e-02,0.384,-0.344
-8.466e-02,0.386,-0.342
-8.464e-02,0.388,-0.336
-8.462e-02,0.392,-0.336
-8.460e-02,0.384,-0.334
-8.458e-02,0.388,-0.346
-8.456e-02,0.384,-0.344
-8.454e-02,0.384,-0.336
-8.452e-02,0.388,-0.344
-8.450e-02,0.384,-0.34
-8.448e-02,0.384,-0.338
-8.446e-02,0.386,-0.334
-8.444e-02,0.386,-0.342
-8.442e-02,0.388,-0.336
-8.440e-02,0.382,-0.34
-8.438e-02,0.384,-0.342
-8.436e-02,0.378,-0.344
-8.434e-02,0.386,-0.338
-8.432e-02,0.382,-0.34
-8.430e-02,0.382,-0.334
-8.428e-02,0.384,-0.342
-8.426e-02,0.384,-0.34
-8.424e-02,0.392,-0.336
-8.422e-02,0.382,-0.338
-8.420e-02,0.386,-0.336
-8.418e-02,0.386,-0.336
-8.416e-02,0.388,-0.336
-8.414e-02,0.386,-0.338
-8.412e-02,0.382,-0.344
-8.410e-02,0.38,-0.336
-8.408e-02,0.384,-0.33
-8.406e-02,0.386,-0.336
-8.404e-02,0.386,-0.342
-8.402e-02,0.386,-0.342
-8.400e-02,0.388,-0.336
-8.398e-02,0.384,-0.338
-8.396e-02,0.386,-0.34
-8.394e-02,0.388,-0.336
-8.392e-02,0.384,-0.336
-8.390e-02,0.386,-0.338
-8.388e-02,0.384,-0.336
-8.386e-02,0.386,-0.334
-8.384e-02,0.384,-0.334
-8.382e-02,0.384,-0.336
-8.380e-02,0.386,-0.338
-8.378e-02,0.388,-0.338
-8.376e-02,0.388,-0.336
-8.374e-02,0.386,-0.332
-8.372e-02,0.386,-0.344
-8.370e-02,0.386,-0.336
-8.368e-02,0.38,-0.336
-8.366e-02,0.382,-0.34
-8.364e-02,0.384,-0.338
-8.362e-02,0.384,-0.346
-8.360e-02,0.392,-0.336
-8.358e-02,0.382,-0.332
-8.356e-02,0.388,-0.338
-8.354e-02,0.384,-0.34
-8.352e-02,0.388,-0.334
-8.350e-02,0.386,-0.336
-8.348e-02,0.392,-0.338
-8.346e-02,0.39,-0.334
-8.344e-02,0.386,-0.334
-8.342e-02,0.384,-0.336
-8.340e-02,0.384,-0.334
-8.338e-02,0.388,-0.336
-8.336e-02,0.388,-0.34
-8.334e-02,0.378,-0.338
-8.332e-02,0.384,-0.334
-8.330e-02,0.39,-0.332
-8.328e-02,0.378,-0.33
-8.326e-02,0.384,-0.334
-8.324e-02,0.384,-0.334
-8.322e-02,0.388,-0.334
-8.320e-02,0.386,-0.338
-8.318e-02,0.386,-0.334
-8.316e-02,0.386,-0.336
-8.314e-02,0.382,-0.336
-8.312e-02,0.386,-0.336
-8.310e-02,0.384,-0.336
-8.308e-02,0.376,-0.326
-8.306e-02,0.386,-0.33
-8.304e-02,0.388,-0.332
-8.302e-02,0.384,-0.334
-8.300e-02,0.386,-0.334
-8.298e-02,0.388,-0.332
-8.296e-02,0.386,-0.336
-8.294e-02,0.382,-0.332
-8.292e-02,0.386,-0.336
-8.290e-02,0.384,-0.338
-8.288e-02,0.39,-0.338
-8.286e-02,0.382,-0.334
-8.284e-02,0.384,-0.33
-8.282e-02,0.382,-0.334
-8.280e-02,0.382,-0.332
-8.278e-02,0.386,-0.336
-8.276e-02,0.382,-0.334
-8.274e-02,0.384,-0.338
-8.272e-02,0.384,-0.326
-8.270e-02,0.388,-0.33
-8.268e-02,0.386,-0.33
-8.266e-02,0.384,-0.328
-8.264e-02,0.384,-0.326
-8.262e-02,0.384,-0.33
-8.260e-02,0.38,-0.33
-8.258e-02,0.392,-0.328
-8.256e-02,0.38,-0.328
-8.254e-02,0.388,-0.326
-8.252e-02,0.388,-0.334
-8.250e-02,0.386,-0.334
-8.248e-02,0.384,-0.332
-8.246e-02,0.382,-0.33
-8.244e-02,0.382,-0.33
-8.242e-02,0.388,-0.336
-8.240e-02,0.384,-0.334
-8.238e-02,0.384,-0.332
-8.236e-02,0.388,-0.326
-8.234e-02,0.386,-0.336
-8.232e-02,0.384,-0.326
-8.230e-02,0.386,-0.328
-8.228e-02,0.388,-0.332
-8.226e-02,0.384,-0.33
-8.224e-02,0.388,-0.33
-8.222e-02,0.384,-0.324
-8.220e-02,0.382,-0.334
-8.218e-02,0.384,-0.328
-8.216e-02,0.388,-0.336
-8.214e-02,0.382,-0.33
-8.212e-02,0.384,-0.33
-8.210e-02,0.38,-0.328
-8.208e-02,0.388,-0.322
-8.206e-02,0.384,-0.322
-8.204e-02,0.382,-0.326
-8.202e-02,0.38,-0.336
-8.200e-02,0.384,-0.326
-8.198e-02,0.388,-0.33
-8.196e-02,0.384,-0.328
-8.194e-02,0.386,-0.326
-8.192e-02,0.384,-0.33
-8.190e-02,0.374,-0.33
-8.188e-02,0.39,-0.326
-8.186e-02,0.38,-0.328
-8.184e-02,0.392,-0.326
-8.182e-02,0.388,-0.328
-8.180e-02,0.384,-0.334
-8.178e-02,0.386,-0.324
-8.176e-02,0.382,-0.332
-8.174e-02,0.382,-0.328
-8.172e-02,0.388,-0.324
-8.170e-02,0.38,-0.328
-8.168e-02,0.39,-0.326
-8.166e-02,0.384,-0.326
-8.164e-02,0.386,-0.322
-8.162e-02,0.38,-0.326
-8.160e-02,0.386,-0.328
-8.158e-02,0.388,-0.324
-8.156e-02,0.39,-0.328
-8.154e-02,0.386,-0.328
-8.152e-02,0.386,-0.326
-8.150e-02,0.386,-0.324
-8.148e-02,0.38,-0.334
-8.146e-02,0.38,-0.324
-8.144e-02,0.386,-0.326
-8.142e-02,0.388,-0.326
-8.140e-02,0.386,-0.33
-8.138e-02,0.384,-0.326
-8.136e-02,0.386,-0.33
-8.134e-02,0.384,-0.326
-8.132e-02,0.388,-0.324
-8.130e-02,0.384,-0.326
-8.128e-02,0.386,-0.326
-8.126e-02,0.388,-0.328
-8.124e-02,0.386,-0.33
-8.122e-02,0.388,-0.334
-8.120e-02,0.386,-0.33
-8.118e-02,0.384,-0.328
-8.116e-02,0.384,-0.328
-8.114e-02,0.382,-0.324
-8.112e-02,0.382,-0.326
-8.110e-02,0.384,-0.326
-8.108e-02,0.382,-0.33
-8.106e-02,0.386,-0.326
-8.104e-02,0.386,-0.326
-8.102e-02,0.386,-0.326
-8.100e-02,0.384,-0.328
-8.098e-02,0.388,-0.322
-8.096e-02,0.384,-0.336
-8.094e-02,0.384,-0.328
-8.092e-02,0.386,-0.32
-8.090e-02,0.392,-0.324
-8.088e-02,0.382,-0.328
-8.086e-02,0.382,-0.326
-8.084e-02,0.384,-0.318
-8.082e-02,0.384,-0.326
-8.080e-02,0.386,-0.326
-8.078e-02,0.382,-0.328
-8.076e-02,0.382,-0.326
-8.074e-02,0.386,-0.326
-8.072e-02,0.39,-0.32
-8.070e-02,0.384,-0.322
-8.068e-02,0.384,-0.326
-8.066e-02,0.384,-0.322
-8.064e-02,0.382,-0.326
-8.062e-02,0.386,-0.324
-8.060e-02,0.388,-0.324
-8.058e-02,0.386,-0.324
-8.056e-02,0.39,-0.326
-8.054e-02,0.384,-0.326
-8.052e-02,0.388,-0.328
-8.050e-02,0.384,-0.322
-8.048e-02,0.384,-0.328
-8.046e-02,0.384,-0.324
-8.044e-02,0.38,-0.328
-8.042e-02,0.388,-0.328
-8.040e-02,0.386,-0.326
-8.038e-02,0.386,-0.318
-8.036e-02,0.382,-0.326
-8.034e-02,0.39,-0.322
-8.032e-02,0.382,-0.322
-8.030e-02,0.384,-0.334
-8.028e-02,0.384,-0.324
-8.026e-02,0.382,-0.32
-8.024e-02,0.384,-0.328
-8.022e-02,0.382,-0.326
-8.020e-02,0.386,-0.328
-8.018e-02,0.386,-0.324
-8.016e-02,0.384,-0.32
-8.014e-02,0.384,-0.316
-8.012e-02,0.39,-0.322
-8.010e-02,0.384,-0.322
-8.008e-02,0.384,-0.326
-8.006e-02,0.382,-0.322
-8.004e-02,0.386,-0.322
-8.002e-02,0.388,-0.32
-8.000e-02,0.388,-0.32
-7.998e-02,0.388,-0.324
-7.996e-02,0.39,-0.318
-7.994e-02,0.386,-0.326
-7.992e-02,0.384,-0.318
-7.990e-02,0.39,-0.324
-7.988e-02,0.386,-0.322
-7.986e-02,0.39,-0.32
-7.984e-02,0.388,-0.322
-7.982e-02,0.388,-0.326
-7.980e-02,0.388,-0.316
-7.978e-02,0.388,-0.324
-7.976e-02,0.388,-0.322
-7.974e-02,0.384,-0.32
-7.972e-02,0.39,-0.316
-7.970e-02,0.388,-0.324
-7.968e-02,0.392,-0.326
-7.966e-02,0.384,-0.316
-7.964e-02,0.39,-0.32
-7.962e-02,0.384,-0.322
-7.960e-02,0.384,-0.328
-7.958e-02,0.39,-0.322
-7.956e-02,0.384,-0.322
-7.954e-02,0.384,-0.316
-7.952e-02,0.392,-0.32
-7.950e-02,0.384,-0.33
-7.948e-02,0.384,-0.322
-7.946e-02,0.394,-0.324
-7.944e-02,0.386,-0.316
-7.942e-02,0.382,-0.32
-7.940e-02,0.384,-0.316
-7.938e-02,0.384,-0.316
-7.936e-02,0.386,-0.322
-7.934e-02,0.388,-0.314
-7.932e-02,0.382,-0.318
-7.930e-02,0.384,-0.31
-7.928e-02,0.384,-0.318
-7.926e-02,0.384,-0.32
-7.924e-02,0.38,-0.318
-7.922e-02,0.386,-0.32
-7.920e-02,0.384,-0.318
-7.918e-02,0.382,-0.322
-7.916e-02,0.386,-0.32
-7.914e-02,0.382,-0.316
-7.912e-02,0.38,-0.318
-7.910e-02,0.376,-0.314
-7.908e-02,0.384,-0.32
-7.906e-02,0.384,-0.324
-7.904e-02,0.384,-0.322
-7.902e-02,0.386,-0.318
-7.900e-02,0.392,-0.32
-7.898e-02,0.382,-0.316
-7.896e-02,0.39,-0.32
-7.894e-02,0.384,-0.324
-7.892e-02,0.388,-0.318
-7.890e-02,0.382,-0.32
-7.888e-02,0.382,-0.318
-7.886e-02,0.384,-0.314
-7.884e-02,0.386,-0.32
-7.882e-02,0.382,-0.32
-7.880e-02,0.384,-0.316
-7.878e-02,0.384,-0.32
-7.876e-02,0.388,-0.312
-7.874e-02,0.384,-0.316
-7.872e-02,0.382,-0.316
-7.870e-02,0.38,-0.32
-7.868e-02,0.384,-0.318
-7.866e-02,0.378,-0.318
-7.864e-02,0.388,-0.326
-7.862e-02,0.384,-0.318
-7.860e-02,0.384,-0.318
-7.858e-02,0.39,-0.318
-7.856e-02,0.386,-0.318
-7.854e-02,0.384,-0.318
-7.852e-02,0.384,-0.322
-7.850e-02,0.386,-0.322
-7.848e-02,0.388,-0.316
-7.846e-02,0.38,-0.32
-7.844e-02,0.38,-0.318
-7.842e-02,0.382,-0.318
-7.840e-02,0.388,-0.316
-7.838e-02,0.382,-0.316
-7.836e-02,0.382,-0.31
-7.834e-02,0.382,-0.316
-7.832e-02,0.39,-0.316
-7.830e-02,0.384,-0.314
-7.828e-02,0.382,-0.314
-7.826e-02,0.384,-0.31
-7.824e-02,0.382,-0.322
-7.822e-02,0.378,-0.31
-7.820e-02,0.39,-0.324
-7.818e-02,0.382,-0.316
-7.816e-02,0.384,-0.316
-7.814e-02,0.386,-0.318
-7.812e-02,0.384,-0.312
-7.810e-02,0.386,-0.314
-7.808e-02,0.382,-0.318
-7.806e-02,0.384,-0.31
-7.804e-02,0.384,-0.31
-7.802e-02,0.394,-0.318
-7.800e-02,0.388,-0.314
-7.798e-02,0.382,-0.316
-7.796e-02,0.382,-0.314
-7.794e-02,0.39,-0.314
-7.792e-02,0.39,-0.32
-7.790e-02,0.384,-0.318
-7.788e-02,0.386,-0.314
-7.786e-02,0.386,-0.316
-7.784e-02,0.39,-0.314
-7.782e-02,0.384,-0.31
-7.780e-02,0.388,-0.316
-7.778e-02,0.388,-0.31
-7.776e-02,0.386,-0.308
-7.774e-02,0.384,-0.32
-7.772e-02,0.386,-0.314
-7.770e-02,0.384,-0.308
-7.768e-02,0.384,-0.314
-7.766e-02,0.384,-0.316
-7.764e-02,0.384,-0.314
-7.762e-02,0.388,-0.314
-7.760e-02,0.39,-0.312
-7.758e-02,0.388,-0.314
-7.756e-02,0.384,-0.312
-7.754e-02,0.386,-0.314
-7.752e-02,0.39,-0.314
-7.750e-02,0.386,-0.318
-7.748e-02,0.388,-0.314
-7.746e-02,0.386,-0.312
-7.744e-02,0.382,-0.316
-7.742e-02,0.39,-0.316
-7.740e-02,0.386,-0.312
-7.738e-02,0.388,-0.314
-7.736e-02,0.384,-0.314
-7.734e-02,0.386,-0.31
-7.732e-02,0.384,-0.31
-7.730e-02,0.388,-0.316
-7.728e-02,0.382,-0.312
-7.726e-02,0.39,-0.31
-7.724e-02,0.384,-0.31
-7.722e-02,0.386,-0.32
-7.720e-02,0.386,-0.31
-7.718e-02,0.384,-0.316
-7.716e-02,0.39,-0.314
-7.714e-02,0.382,-0.31
-7.712e-02,0.382,-0.31
-7.710e-02,0.384,-0.32
-7.708e-02,0.39,-0.312
-7.706e-02,0.378,-0.312
-7.704e-02,0.394,-0.312
-7.702e-02,0.384,-0.308
-7.700e-02,0.382,-0.308
-7.698e-02,0.384,-0.314
-7.696e-02,0.382,-0.31
-7.694e-02,0.39,-0.308
-7.692e-02,0.378,-0.31
-7.690e-02,0.39,-0.306
-7.688e-02,0.382,-0.31
-7.686e-02,0.386,-0.308
-7.684e-02,0.382,-0.312
-7.682e-02,0.382,-0.31
-7.680e-02,0.386,-0.318
-7.678e-02,0.386,-0.31
-7.676e-02,0.388,-0.306
-7.674e-02,0.388,-0.306
-7.672e-02,0.388,-0.314
-7.670e-02,0.388,-0.304
-7.668e-02,0.384,-0.31
-7.666e-02,0.384,-0.312
-7.664e-02,0.388,-0.306
-7.662e-02,0.388,-0.31
-7.660e-02,0.388,-0.308
-7.658e-02,0.388,-0.308
-7.656e-02,0.386,-0.306
-7.654e-02,0.39,-0.308
-7.652e-02,0.382,-0.306
-7.650e-02,0.388,-0.31
-7.648e-02,0.382,-0.31
-7.646e-02,0.388,-0.31
-7.644e-02,0.386,-0.312
-7.642e-02,0.392,-0.306
-7.640e-02,0.382,-0.308
-7.638e-02,0.388,-0.308
-7.636e-02,0.382,-0.312
-7.634e-02,0.382,-0.314
-7.632e-02,0.388,-0.31
-7.630e-02,0.384,-0.312
-7.628e-02,0.386,-0.312
-7.626e-02,0.378,-0.308
-7.624e-02,0.392,-0.31
-7.622e-02,0.388,-0.314
-7.620e-02,0.384,-0.314
-7.618e-02,0.388,-0.306
-7.616e-02,0.388,-0.306
-7.614e-02,0.388,-0.31
-7.612e-02,0.388,-0.312
-7.610e-02,0.388,-0.306
-7.608e-02,0.394,-0.306
-7.606e-02,0.39,-0.306
-7.604e-02,0.39,-0.304
-7.602e-02,0.392,-0.306
-7.600e-02,0.382,-0.306
-7.598e-02,0.382,-0.312
-7.596e-02,0.388,-0.304
-7.594e-02,0.388,-0.312
-7.592e-02,0.384,-0.308
-7.590e-02,0.384,-0.304
-7.588e-02,0.386,-0.31
-7.586e-02,0.384,-0.31
-7.584e-02,0.388,-0.302
-7.582e-02,0.39,-0.306
-7.580e-02,0.386,-0.31
-7.578e-02,0.39,-0.304
-7.576e-02,0.38,-0.306
-7.574e-02,0.382,-0.304
-7.572e-02,0.388,-0.308
-7.570e-02,0.384,-0.31
-7.568e-02,0.384,-0.304
-7.566e-02,0.386,-0.304
-7.564e-02,0.388,-0.308
-7.562e-02,0.39,-0.31
-7.560e-02,0.388,-0.302
-7.558e-02,0.384,-0.31
-7.556e-02,0.386,-0.306
-7.554e-02,0.386,-0.306
-7.552e-02,0.384,-0.308
-7.550e-02,0.384,-0.304
-7.548e-02,0.384,-0.31
-7.546e-02,0.382,-0.304
-7.544e-02,0.388,-0.31
-7.542e-02,0.386,-0.306
-7.540e-02,0.388,-0.306
-7.538e-02,0.39,-0.306
-7.536e-02,0.384,-0.308
-7.534e-02,0.384,-0.308
-7.532e-02,0.388,-0.304
-7.530e-02,0.386,-0.306
-7.528e-02,0.388,-0.306
-7.526e-02,0.386,-0.304
-7.524e-02,0.384,-0.304
-7.522e-02,0.384,-0.304
-7.520e-02,0.384,-0.31
-7.518e-02,0.39,-0.308
-7.516e-02,0.384,-0.304
-7.514e-02,0.39,-0.304
-7.512e-02,0.388,-0.308
-7.510e-02,0.384,-0.308
-7.508e-02,0.384,-0.302
-7.506e-02,0.388,-0.306
-7.504e-02,0.388,-0.308
-7.502e-02,0.384,-0.306
-7.500e-02,0.384,-0.304
-7.498e-02,0.382,-0.304
-7.496e-02,0.384,-0.298
-7.494e-02,0.388,-0.302
-7.492e-02,0.378,-0.31
-7.490e-02,0.39,-0.302
-7.488e-02,0.384,-0.31
-7.486e-02,0.386,-0.306
-7.484e-02,0.386,-0.308
-7.482e-02,0.382,-0.304
-7.480e-02,0.376,-0.302
-7.478e-02,0.392,-0.302
-7.476e-02,0.382,-0.302
