+2.420000e+004	   +2.164334e-005
+2.420100e+004	   +2.029002e-005
+2.420200e+004	   +1.886804e-005
+2.420300e+004	   +2.010028e-005
+2.420400e+004	   +2.217881e-005
+2.420500e+004	   +2.135691e-005
+2.420600e+004	   +2.028389e-005
+2.420700e+004	   +2.165884e-005
+2.420800e+004	   +2.188329e-005
+2.420900e+004	   +2.134793e-005
+2.421000e+004	   +2.062351e-005
+2.421100e+004	   +2.092975e-005
+2.421200e+004	   +2.318411e-005
+2.421300e+004	   +2.429923e-005
+2.421400e+004	   +2.343116e-005
+2.421500e+004	   +2.268250e-005
+2.421600e+004	   +2.067311e-005
+2.421700e+004	   +1.929576e-005
+2.421800e+004	   +2.058686e-005
+2.421900e+004	   +2.060974e-005
+2.422000e+004	   +2.103672e-005
+2.422100e+004	   +2.252338e-005
+2.422200e+004	   +2.185902e-005
+2.422300e+004	   +2.302420e-005
+2.422400e+004	   +2.464831e-005
+2.422500e+004	   +2.265995e-005
+2.422600e+004	   +2.158183e-005
+2.422700e+004	   +2.290997e-005
+2.422800e+004	   +2.308356e-005
+2.422900e+004	   +2.170636e-005
+2.423000e+004	   +2.115408e-005
+2.423100e+004	   +2.409395e-005
+2.423200e+004	   +2.626880e-005
+2.423300e+004	   +2.361954e-005
+2.423400e+004	   +2.114303e-005
+2.423500e+004	   +2.208181e-005
+2.423600e+004	   +2.182190e-005
+2.423700e+004	   +2.060124e-005
+2.423800e+004	   +2.046165e-005
+2.423900e+004	   +2.100090e-005
+2.424000e+004	   +2.308961e-005
+2.424100e+004	   +2.210541e-005
+2.424200e+004	   +2.098928e-005
+2.424300e+004	   +2.103700e-005
+2.424400e+004	   +2.071248e-005
+2.424500e+004	   +2.133661e-005
+2.424600e+004	   +1.997953e-005
+2.424700e+004	   +1.974649e-005
+2.424800e+004	   +2.124665e-005
+2.424900e+004	   +2.244273e-005
+2.425000e+004	   +2.198893e-005
+2.425100e+004	   +2.181756e-005
+2.425200e+004	   +2.019924e-005
+2.425300e+004	   +1.987013e-005
+2.425400e+004	   +2.360080e-005
+2.425500e+004	   +2.467403e-005
+2.425600e+004	   +2.503924e-005
+2.425700e+004	   +2.511162e-005
+2.425800e+004	   +2.451344e-005
+2.425900e+004	   +2.211765e-005
+2.426000e+004	   +1.966675e-005
+2.426100e+004	   +1.907446e-005
+2.426200e+004	   +2.010618e-005
+2.426300e+004	   +2.170743e-005
+2.426400e+004	   +2.287973e-005
+2.426500e+004	   +2.191835e-005
+2.426600e+004	   +1.961918e-005
+2.426700e+004	   +2.123098e-005
+2.426800e+004	   +2.126075e-005
+2.426900e+004	   +1.967418e-005
+2.427000e+004	   +2.027788e-005
+2.427100e+004	   +2.122213e-005
+2.427200e+004	   +2.055232e-005
+2.427300e+004	   +2.127840e-005
+2.427400e+004	   +2.289139e-005
+2.427500e+004	   +2.224947e-005
+2.427600e+004	   +2.020110e-005
+2.427700e+004	   +2.072534e-005
+2.427800e+004	   +2.261174e-005
+2.427900e+004	   +2.242135e-005
+2.428000e+004	   +2.091576e-005
+2.428100e+004	   +2.045375e-005
+2.428200e+004	   +2.102933e-005
+2.428300e+004	   +2.059065e-005
+2.428400e+004	   +2.068215e-005
+2.428500e+004	   +2.139676e-005
+2.428600e+004	   +2.218765e-005
+2.428700e+004	   +2.247180e-005
+2.428800e+004	   +2.215797e-005
+2.428900e+004	   +2.098339e-005
+2.429000e+004	   +2.099608e-005
+2.429100e+004	   +2.197522e-005
+2.429200e+004	   +2.130522e-005
+2.429300e+004	   +1.979900e-005
+2.429400e+004	   +2.200021e-005
+2.429500e+004	   +2.330616e-005
+2.429600e+004	   +2.216306e-005
+2.429700e+004	   +2.220593e-005
+2.429800e+004	   +2.210418e-005
+2.429900e+004	   +2.282931e-005
+2.430000e+004	   +2.324536e-005
+2.430100e+004	   +2.277156e-005
+2.430200e+004	   +2.236173e-005
+2.430300e+004	   +2.272817e-005
+2.430400e+004	   +2.169347e-005
