"4395A REV1.12"
"DATE:     17 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  96.48 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -2.5 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
8.475043500000E+07	-3.862201E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.550043000000E+07	-3.849578E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.625042500000E+07	-3.829177E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.700042000000E+07	-3.827868E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.775041500000E+07	-3.821001E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.850041000000E+07	-3.833612E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.925040500000E+07	-3.839403E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.000040000000E+07	-3.806123E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.075039500000E+07	-3.829621E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.150039000000E+07	-3.842026E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.225038500000E+07	-3.849292E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.300038000000E+07	-3.874764E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.375037500000E+07	-3.863196E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.450037000000E+07	-3.873629E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.525036500000E+07	-3.871459E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.600036000000E+07	-3.920193E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.675035500000E+07	-3.835050E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.750035000000E+07	-3.808796E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.825034500000E+07	-3.747033E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.900034000000E+07	-3.656839E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.975033500000E+07	-3.593790E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.005003300000E+08	-3.539920E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.012503250000E+08	-3.481286E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.020003200000E+08	-3.437926E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.027503150000E+08	-3.406552E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.035003100000E+08	-3.372563E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.042503050000E+08	-3.360516E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.050003000000E+08	-3.347925E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.057502950000E+08	-3.325945E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.065002900000E+08	-3.304921E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.072502850000E+08	-3.311769E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.080002800000E+08	-3.260548E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.087502750000E+08	-3.291138E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.095002700000E+08	-3.266884E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.102502650000E+08	-3.236023E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.110002600000E+08	-3.215630E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.117502550000E+08	-3.181931E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.125002500000E+08	-3.140015E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.132502450000E+08	-3.140105E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.140002400000E+08	-3.080571E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.147502350000E+08	-3.087559E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.155002300000E+08	-3.049589E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.162502250000E+08	-3.033628E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.170002200000E+08	-2.999196E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.177502150000E+08	-2.977381E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.185002100000E+08	-2.956309E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.192502050000E+08	-2.932127E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.200002000000E+08	-2.868589E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.207501950000E+08	-2.855395E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.215001900000E+08	-2.794784E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.222501850000E+08	-2.762316E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.230001800000E+08	-2.746778E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.237501750000E+08	-2.685470E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.245001700000E+08	-2.636665E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.252501650000E+08	-2.576147E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.260001600000E+08	-2.502234E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.267501550000E+08	-2.481601E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.275001500000E+08	-2.414113E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.282501450000E+08	-2.370008E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.290001400000E+08	-2.308146E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.297501350000E+08	-2.250427E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.305001300000E+08	-2.182648E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.312501250000E+08	-2.116581E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.320001200000E+08	-2.034461E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.327501150000E+08	-1.964159E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.335001100000E+08	-1.890312E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.342501050000E+08	-1.787162E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.350001000000E+08	-1.727062E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.357500950000E+08	-1.623325E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.365000900000E+08	-1.527627E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.372500850000E+08	-1.417943E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.380000800000E+08	-1.315892E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.387500750000E+08	-1.220332E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.395000700000E+08	-1.071715E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.402500650000E+08	-9.606915E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.410000600000E+08	-8.271762E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.417500550000E+08	-6.588643E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.425000500000E+08	-5.079715E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.432500450000E+08	-3.523916E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.440000400000E+08	-1.601605E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.447500350000E+08	4.148950E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.455000300000E+08	2.397659E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.462500250000E+08	4.785373E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.470000200000E+08	7.326753E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.477500150000E+08	9.637329E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.485000100000E+08	1.274377E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.492500050000E+08	1.589005E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.500000000000E+08	1.944619E+00	0.000000E+00	0.000000E+00	0.000000E+00



"CHANNEL: 2"
"MEASURE TYPE: A/R"
"FORMAT TYPE: PHASE (DEG)"
"NUMBER of POINTS: 201"
"SWEEP TIME:  96.48 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -2.5 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
1.000000000000E+03	-2.180290E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.509950000000E+05	1.016063E+02	0.000000E+00	0.000000E+00	0.000000E+00
1.500990000000E+06	7.042412E+01	0.000000E+00	0.000000E+00	0.000000E+00
