"4395A REV1.12"
"DATE:     16 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  100.5 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -38 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
1.008455000000E+03	6.515650E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.005016020000E+06	2.162217E-01	0.000000E+00	0.000000E+00	0.000000E+00
2.009023585000E+06	3.056533E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.013031150000E+06	3.718169E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.017038715000E+06	4.056832E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.021046280000E+06	4.238865E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.025053845000E+06	4.238407E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.029061410000E+06	4.475163E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.033068975000E+06	4.473613E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.037076540000E+06	4.461905E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.004108410500E+07	4.370634E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.104509167000E+07	4.548769E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.204909923500E+07	4.521929E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.305310680000E+07	4.674962E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.405711436500E+07	4.607710E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.506112193000E+07	4.738608E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.606512949500E+07	4.481254E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.706913706000E+07	4.531099E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.807314462500E+07	4.722609E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.907715219000E+07	4.565238E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.008115975500E+07	4.763227E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.108516732000E+07	4.874851E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.208917488500E+07	5.033094E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.309318245000E+07	4.830114E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.409719001500E+07	4.871790E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.510119758000E+07	4.941917E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.610520514500E+07	4.963187E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.710921271000E+07	4.950839E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.811322027500E+07	4.936818E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.911722784000E+07	4.878707E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.012123540500E+07	5.029406E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.112524297000E+07	5.013477E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.212925053500E+07	5.301964E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.313325810000E+07	5.049644E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.413726566500E+07	5.167654E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.514127323000E+07	5.296326E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.614528079500E+07	5.088043E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.714928836000E+07	5.106514E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.815329592500E+07	5.386650E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.915730349000E+07	5.425486E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.016131105500E+07	4.992853E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.116531862000E+07	5.284107E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.216932618500E+07	5.369424E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.317333375000E+07	5.322408E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.417734131500E+07	5.197861E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.518134888000E+07	5.296247E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.618535644500E+07	5.175319E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.718936401000E+07	5.216937E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.819337157500E+07	5.297098E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.919737914000E+07	5.257629E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.020138670500E+07	5.088316E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.120539427000E+07	5.079776E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.220940183500E+07	5.025229E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.321340940000E+07	5.080362E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.421741696500E+07	4.961884E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.522142453000E+07	5.126953E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.622543209500E+07	5.175249E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.722943966000E+07	4.796152E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.823344722500E+07	5.104871E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.923745479000E+07	4.858324E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.024146235500E+07	4.937231E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.124546992000E+07	4.813548E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.224947748500E+07	4.529718E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.325348505000E+07	4.408037E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.425749261500E+07	4.353377E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.526150018000E+07	4.028699E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.626550774500E+07	4.027157E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.726951531000E+07	3.787343E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.827352287500E+07	3.815933E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.927753044000E+07	3.820087E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.028153800500E+07	3.973431E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.128554557000E+07	4.180762E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.228955313500E+07	4.043371E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.329356070000E+07	3.865529E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.429756826500E+07	3.530258E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.530157583000E+07	3.497594E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.630558339500E+07	3.266199E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.730959096000E+07	3.270176E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.831359852500E+07	3.111937E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.931760609000E+07	3.380885E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.032161365500E+07	2.883345E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.132562122000E+07	2.921700E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.232962878500E+07	2.700646E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.333363635000E+07	2.642642E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.433764391500E+07	2.371627E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.534165148000E+07	2.107257E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.634565904500E+07	1.931159E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.734966661000E+07	1.850238E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.835367417500E+07	1.919641E+00	0.000000E+00	0.000000E+00	0.000000E+00
8.935768174000E+07	1.493633E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.036168930500E+07	1.629377E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.136569687000E+07	1.049781E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.236970443500E+07	1.213290E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.337371200000E+07	1.098261E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.437771956500E+07	1.150746E+00	0.000000E+00	0.000000E+00	0.000000E+00
9.538172713000E+07	9.525984E-01	0.000000E+00	0.000000E+00	0.000000E+00
9.638573469500E+07	7.347194E-01	0.000000E+00	0.000000E+00	0.000000E+00
9.738974226000E+07	1.376169E-01	0.000000E+00	0.000000E+00	0.000000E+00
9.839374982500E+07	4.540264E-01	0.000000E+00	0.000000E+00	0.000000E+00
9.939775739000E+07	1.346195E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.004017649550E+08	1.946347E-02	0.000000E+00	0.000000E+00	0.000000E+00
1.014057725200E+08	1.118562E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.024097800850E+08	-5.515794E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.034137876500E+08	-7.459888E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.044177952150E+08	-9.260135E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.054218027800E+08	-1.109869E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.064258103450E+08	-9.948910E-01	0.000000E+00	0.000000E+00	0.000000E+00
1.074298179100E+08	-1.013622E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.084338254750E+08	-1.544434E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.094378330400E+08	-1.754745E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.104418406050E+08	-1.498779E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.114458481700E+08	-1.909035E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.124498557350E+08	-2.162946E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.134538633000E+08	-2.258032E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.144578708650E+08	-2.829682E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.154618784300E+08	-2.782668E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.164658859950E+08	-3.118520E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.174698935600E+08	-3.438156E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.184739011250E+08	-3.544699E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.194779086900E+08	-4.219909E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.204819162550E+08	-4.006930E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.214859238200E+08	-4.601314E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.224899313850E+08	-4.652251E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.234939389500E+08	-4.777829E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.244979465150E+08	-5.358054E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.255019540800E+08	-5.643356E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.265059616450E+08	-5.475655E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.275099692100E+08	-5.854012E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.285139767750E+08	-5.947003E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.295179843400E+08	-6.151218E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.305219919050E+08	-5.789680E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.315259994700E+08	-5.562314E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.325300070350E+08	-5.359303E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.335340146000E+08	-5.662979E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.345380221650E+08	-5.403362E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.355420297300E+08	-5.840520E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.365460372950E+08	-5.619689E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.375500448600E+08	-5.832954E+00	0.000000E+00	0.000000E+00	0.000000E+00
