"4395A REV1.12"
"DATE:     17 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  96.48 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -2.5 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
1.000000000000E+03	-3.998524E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.509950000000E+05	-3.832435E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.500990000000E+06	-3.484639E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.250985000000E+06	-3.190896E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.000980000000E+06	-3.007277E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.750975000000E+06	-2.888585E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.500970000000E+06	-2.807839E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.250965000000E+06	-2.751838E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.000960000000E+06	-2.709128E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.750955000000E+06	-2.676148E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.500950000000E+06	-2.656832E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.250945000000E+06	-2.639125E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.000940000000E+06	-2.625614E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.750935000000E+06	-2.614326E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.050093000000E+07	-2.607154E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.125092500000E+07	-2.598815E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.200092000000E+07	-2.592847E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.275091500000E+07	-2.587959E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.350091000000E+07	-2.585377E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.425090500000E+07	-2.583310E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.500090000000E+07	-2.579921E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.575089500000E+07	-2.578182E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.650089000000E+07	-2.576232E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.725088500000E+07	-2.573767E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.800088000000E+07	-2.573478E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.875087500000E+07	-2.573986E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.950087000000E+07	-2.571301E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.025086500000E+07	-2.572052E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.100086000000E+07	-2.569143E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.175085500000E+07	-2.568059E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.250085000000E+07	-2.566623E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.325084500000E+07	-2.567910E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.400084000000E+07	-2.565393E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.475083500000E+07	-2.566807E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.550083000000E+07	-2.566305E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.625082500000E+07	-2.565370E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.700082000000E+07	-2.565003E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.775081500000E+07	-2.562633E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.850081000000E+07	-2.566391E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.925080500000E+07	-2.563051E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.000080000000E+07	-2.563156E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.075079500000E+07	-2.560147E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.150079000000E+07	-2.560930E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.225078500000E+07	-2.562513E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.300078000000E+07	-2.560407E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.375077500000E+07	-2.557135E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.450077000000E+07	-2.559191E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.525076500000E+07	-2.557948E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.600076000000E+07	-2.555615E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.675075500000E+07	-2.555859E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.750075000000E+07	-2.550948E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.825074500000E+07	-2.555340E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.900074000000E+07	-2.552970E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.975073500000E+07	-2.549030E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.050073000000E+07	-2.548086E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.125072500000E+07	-2.545733E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.200072000000E+07	-2.547509E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.275071500000E+07	-2.545042E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.350071000000E+07	-2.541450E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.425070500000E+07	-2.543174E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.500070000000E+07	-2.541154E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.575069500000E+07	-2.536747E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.650069000000E+07	-2.536601E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.725068500000E+07	-2.535934E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.800068000000E+07	-2.534821E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.875067500000E+07	-2.535628E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.950067000000E+07	-2.532317E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.025066500000E+07	-2.529283E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.100066000000E+07	-2.527334E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.175065500000E+07	-2.524029E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.250065000000E+07	-2.522731E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.325064500000E+07	-2.527575E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.400064000000E+07	-2.519964E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.475063500000E+07	-2.521114E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.550063000000E+07	-2.517519E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.625062500000E+07	-2.517842E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.700062000000E+07	-2.515881E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.775061500000E+07	-2.515167E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.850061000000E+07	-2.519650E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.925060500000E+07	-2.517590E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.000060000000E+07	-2.519906E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.075059500000E+07	-2.519628E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.150059000000E+07	-2.514761E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.225058500000E+07	-2.514519E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.300058000000E+07	-2.511301E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.375057500000E+07	-2.510892E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.450057000000E+07	-2.514046E+01	0.000000E+00	0.000000E+00	0.000000E+00
